,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
40,40,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44624,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958477396,1680958481681,4285,15,1421,1680958477396,1680958477468,72,3,729,1680958477467,1680958481681,4214,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,306.07142857142856,605.5681965388709,2121,1,36.0,49.49747468305833,71,0,383.09090909090907,667.7971929478972,2121,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,035ffc11a6518d1473449b414c5024d2,,,
41,41,0,192.168.205.214,00:00:00:00:00:00,00:00:00,40226,142.250.150.95,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958319239,1680958331493,12254,6,481,1680958319239,1680958331493,12254,3,204,1680958319334,1680958331393,12059,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,48,2450.8,5306.34287433445,11943,168,6127.0,8427.298618181274,12086,116,6029.5,8362.951901093298,11943,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
42,42,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44634,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958477396,1680958481756,4360,15,1421,1680958477396,1680958477472,76,3,729,1680958477472,1680958481756,4284,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,311.42857142857144,618.1182005814987,2181,0,38.0,53.74011537017761,76,0,389.4545454545455,681.9487317440166,2181,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,0e2891315fcc7338381dcec2ffc32e46,,,
43,43,0,192.168.205.214,00:00:00:00:00:00,00:00:00,57292,64.233.165.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958321290,1680958332434,11144,6,481,1680958321290,1680958332434,11144,3,204,1680958321371,1680958332421,11050,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,4,2228.8,4891.0660085506925,10978,81,5572.0,7765.446670990665,11063,72,5525.0,7711.706555620487,10978,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
44,44,0,10.42.0.168,00:00:00:00:00:00,00:00:00,34814,188.114.98.233,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958321410,1680958446854,125444,11,787,1680958321410,1680958446764,125354,5,340,1680958321502,1680958446854,125352,6,447,68,71.54545454545453,11.75894243853278,107,68,68.0,0.0,68,68,74.5,15.921683328090658,107,2,12544.399999999998,20425.5148402406,46878,6,31338.5,21786.802190010967,46970,6,25070.4,23471.640319756098,46977,0,0,0,0,11,1,0,2,0,0,0,0,5,0,0,1,0,0,0,0,6,1,0,1,TLS,Web,0,6,,,,,
45,45,0,10.42.0.168,00:00:00:00:00:00,00:00:00,58834,209.85.233.136,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958321410,1680958332735,11325,6,481,1680958321410,1680958332735,11325,3,204,1680958321484,1680958332724,11240,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,3,2265.0,4975.918960352952,11166,82,5662.5,7892.018784823057,11243,74,5620.0,7843.228416921185,11166,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
46,46,0,10.42.0.168,00:00:00:00:00:00,00:00:00,47180,64.233.161.104,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958321410,1680958332121,10711,6,481,1680958321410,1680958332121,10711,3,204,1680958321496,1680958332115,10619,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,6,2142.2,4672.265210794439,10500,86,5355.5,7452.198366925024,10625,119,5309.5,7340.47549549755,10500,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
47,47,0,10.42.0.168,00:00:00:00:00:00,00:00:00,41110,64.233.165.155,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958330279,1680958349677,19398,16,1477,1680958330279,1680958330473,194,3,729,1680958330358,1680958349677,19319,13,748,56,92.31249999999996,131.57695783583588,585,68,243.0,296.2076974016712,585,56,57.53846153846154,5.547001962252291,76,0,1293.1999999999998,2531.9902166364814,9072,0,97.0,137.17871555019022,194,0,1609.9166666666663,2759.319825883754,9072,2,0,0,0,15,1,12,0,1,0,0,0,2,1,0,0,1,0,0,0,13,0,12,0,TLS.Google,Advertisement,0,6,googleads.g.doubleclick.net,c492f481d8e6045eaa5aa6541d7b962e,,,
48,48,0,192.168.205.214,00:00:00:00:00:00,00:00:00,41116,64.233.165.155,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958330702,1680958350543,19841,16,1477,1680958330702,1680958330895,193,3,729,1680958330785,1680958350543,19758,13,748,56,92.31249999999996,131.57695783583588,585,68,243.0,296.2076974016712,585,56,57.53846153846154,5.547001962252291,76,0,1322.7333333333331,2663.858063214401,9554,0,96.5,136.47160876900367,193,0,1646.5,2908.8281458034235,9554,2,0,0,0,15,1,12,0,1,0,0,0,2,1,0,0,1,0,0,0,13,0,12,0,TLS.Google,Advertisement,0,6,googleads.g.doubleclick.net,42df52f3d9fe2f54b9b96cf556b551f3,,,
49,49,0,10.42.0.168,00:00:00:00:00:00,00:00:00,39130,64.233.165.100,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958335619,1680958345226,9607,6,481,1680958335619,1680958345226,9607,3,204,1680958335690,1680958344886,9196,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,71,1921.4,3964.1971822804176,9010,421,4803.5,6197.790937100089,9186,186,4598.0,6239.510237190096,9010,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
50,50,0,10.42.0.168,00:00:00:00:00:00,00:00:00,59534,142.251.1.119,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958335619,1680958343804,8185,6,481,1680958335619,1680958343804,8185,3,204,1680958335685,1680958343802,8117,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,2,1637.0,3587.336337730266,8054,61,4092.5,5701.401976707132,8124,63,4058.5,5650.490288461701,8054,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
51,51,0,10.42.0.168,00:00:00:00:00:00,00:00:00,54286,142.250.150.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958337679,1680958337765,86,2,124,1680958337679,1680958337679,0,1,68,1680958337765,1680958337765,0,1,56,56,62.0,8.48528137423857,68,68,68.0,0.0,68,56,56.0,0.0,56,86,86.0,0.0,86,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,TLS,Web,1,1,,,,,
52,52,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53367,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958374622,1680958374655,33,2,176,1680958374622,1680958374622,0,1,88,1680958374655,1680958374655,0,1,88,88,88.0,0.0,88,88,88.0,0.0,88,88,88.0,0.0,88,33,33.0,0.0,33,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,ssl.gstatic.com,,,,
53,53,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44532,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958374622,1680958374655,33,2,170,1680958374622,1680958374622,0,1,77,1680958374655,1680958374655,0,1,93,77,85.0,11.31370849898476,93,77,77.0,0.0,77,93,93.0,0.0,93,33,33.0,0.0,33,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,ssl.gstatic.com,,,,
54,54,0,192.168.205.214,00:00:00:00:00:00,00:00:00,54362,142.250.150.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958374660,1680958466868,92208,24,5219,1680958374660,1680958466802,92142,12,2361,1680958374727,1680958466868,92141,12,2858,68,217.4583333333333,271.25633299225626,1026,68,196.75,249.6871223970293,835,68,238.1666666666667,300.94814815643554,1026,0,4009.04347826087,13211.131957138752,46608,0,8376.545454545454,18576.031779492823,46675,0,8376.454545454546,18575.90174588376,46684,2,0,0,0,23,13,0,0,1,0,0,0,11,6,0,0,1,0,0,0,12,7,0,0,TLS.Google,Web,0,6,ssl.gstatic.com,9db2a9f1d4f52531cf66a558281c8859,2b0648ab686ee45e0e7c35fcfb0eea7e,,
55,55,0,192.168.205.214,00:00:00:00:00:00,00:00:00,60946,64.233.164.101,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958451296,1680958468601,17305,18,1589,1680958451296,1680958451367,71,3,729,1680958451366,1680958468601,17235,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1017.9411764705884,1949.3347092850756,7139,1,35.5,48.79036790187178,70,0,1231.0714285714284,2097.4651538055577,7139,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,2de0197769b1820b893b4f975fd6e33f,,,
56,56,0,192.168.205.214,00:00:00:00:00:00,00:00:00,60956,64.233.164.101,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958452306,1680958470893,18587,18,1589,1680958452306,1680958452375,69,3,729,1680958452374,1680958470893,18519,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1093.3529411764707,2251.677484154216,8435,1,34.5,47.37615433949868,68,0,1322.7857142857142,2432.8179665239563,8435,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,6b6faff6a9190b0fc29b7e853ed97318,,,
57,57,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44644,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958477543,1680958481796,4253,15,1421,1680958477543,1680958477607,64,3,729,1680958477607,1680958481796,4189,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,303.7857142857142,604.6287072463344,2119,0,32.0,45.254833995939045,64,0,380.8181818181818,666.7191039983508,2119,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,3eabf195449a2427ac84a6a2e04ae54d,,,
58,58,0,10.42.0.168,00:00:00:00:00:00,00:00:00,52434,173.194.177.30,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958309759,1680958481124,171365,6342,7775650,1680958309759,1680958481064,171305,1038,83871,1680958309817,1680958481124,171307,5304,7691779,56,1226.0564490696934,516.9048386050896,2214,68,80.80057803468195,161.30402698672523,2214,56,1450.184577677221,86.17820747174089,1456,0,27.024917205488105,933.6243661707535,45531,0,165.19286403085826,2307.08394004139,45531,0,32.30379030737316,1022.9023479432082,45599,0,0,0,0,6341,2605,1,2,0,0,0,0,1038,13,0,1,0,0,0,0,5303,2592,1,1,TLS,Web,1,1,,,,,
59,59,0,192.168.205.214,00:00:00:00:00:00,00:00:00,52944,64.233.165.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958311133,1680958322061,10928,6,481,1680958311133,1680958322061,10928,3,204,1680958311221,1680958321950,10729,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,16,2185.6,4724.606576213516,10637,187,5464.0,7462.804968642822,10741,92,5364.5,7456.441007612144,10637,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
60,60,0,127.0.0.1,00:00:00:00:00:00,00:00:00,25094,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958312097,1680958312098,1,2,348,1680958312097,1680958312097,0,1,102,1680958312098,1680958312098,0,1,246,102,174.0,101.82337649086284,246,102,102.0,0.0,102,246,246.0,0.0,246,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
61,61,0,192.168.205.214,00:00:00:00:00:00,00:00:00,57284,64.233.165.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958317207,1680958329035,11828,6,481,1680958317207,1680958329035,11828,3,204,1680958317280,1680958328901,11621,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,51,2365.6,5105.820482547344,11499,205,5914.0,8073.745227588,11623,122,5810.5,8044.753849559351,11499,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
62,62,0,127.0.0.1,00:00:00:00:00:00,00:00:00,32121,127.0.0.53,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958478143,1680958478260,117,2,196,1680958478143,1680958478143,0,1,81,1680958478260,1680958478260,0,1,115,81,98.0,24.04163056034261,115,81,81.0,0.0,81,115,115.0,0.0,115,117,117.0,0.0,117,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,esp-m.aptrinsic.com,,,,
63,63,0,10.42.0.168,00:00:00:00:00:00,00:00:00,49440,108.177.14.84,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958317223,1680958329035,11812,6,481,1680958317223,1680958329035,11812,3,204,1680958317290,1680958328906,11616,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,14,2362.4,5122.770471141568,11526,205,5906.0,8062.431519089015,11607,90,5808.0,8086.473149649358,11526,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
64,64,0,192.168.205.214,00:00:00:00:00:00,00:00:00,40596,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958478143,1680958478327,184,2,248,1680958478143,1680958478143,0,1,81,1680958478327,1680958478327,0,1,167,81,124.0,60.81118318204309,167,81,81.0,0.0,81,167,167.0,0.0,167,184,184.0,0.0,184,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,esp-m.aptrinsic.com,,,,
65,65,0,192.168.205.214,00:00:00:00:00:00,00:00:00,57302,173.194.73.188,00:00:00:00:00:00,00:00:00,5228,6,4,0,0,1680958317362,1680958452646,135284,8,544,1680958317362,1680958452570,135208,4,272,1680958317422,1680958452646,135224,4,272,68,68.0,0.0,68,68,68.0,0.0,68,68,68.0,0.0,68,60,19326.285714285717,24017.74387624204,45004,45064,45069.333333333336,6.110100926606794,45076,45071,45074.66666666666,3.5118845842851094,45078,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,Unknown,Unspecified,0,0,,,,,
66,66,0,192.168.205.214,00:00:00:00:00:00,00:00:00,34300,64.233.165.188,00:00:00:00:00:00,00:00:00,5228,6,4,0,0,1680958319293,1680958456650,137357,8,544,1680958319293,1680958456564,137271,4,272,1680958319387,1680958456650,137263,4,272,68,68.0,0.0,68,68,68.0,0.0,68,68,68.0,0.0,68,62,19622.42857142857,24381.59418398192,46917,45075,45757.0,1073.9888267575227,46995,45059,45754.333333333336,1063.835200269917,46979,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,Unknown,Unspecified,0,0,,,,,
67,67,0,127.0.0.1,00:00:00:00:00:00,00:00:00,0,127.0.0.53,00:00:00:00:00:00,00:00:00,0,1,4,0,0,1680958478372,1680958478372,0,1,127,1680958478372,1680958478372,0,1,127,0,0,0,0,0,127,127.0,0.0,127,127,127.0,0.0,127,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,,,,,
68,68,0,10.42.0.168,00:00:00:00:00:00,00:00:00,59026,142.251.1.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958321289,1680958332523,11234,6,481,1680958321289,1680958332523,11234,3,204,1680958321361,1680958332522,11161,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,1,2246.8,4946.955498081623,11096,61,5617.0,7857.370552544916,11173,65,5580.5,7800.094903268806,11096,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
69,69,0,192.168.205.214,00:00:00:00:00:00,00:00:00,34417,192.168.205.19,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958463133,1680958463181,48,2,204,1680958463133,1680958463133,0,1,77,1680958463181,1680958463181,0,1,127,77,102.0,35.35533905932738,127,77,77.0,0.0,77,127,127.0,0.0,127,48,48.0,0.0,48,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,play.google.com,,,,
70,70,0,192.168.205.214,00:00:00:00:00:00,00:00:00,59012,142.251.1.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958321290,1680958332809,11519,6,481,1680958321290,1680958332809,11519,3,204,1680958321365,1680958332806,11441,3,277,68,80.16666666666666,29.802125203862,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,3,2303.8,5054.276723726155,11345,74,5759.5,8040.511208872232,11445,96,5720.5,7954.244181567473,11345,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
71,71,0,192.168.205.214,00:00:00:00:00:00,00:00:00,44694,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958480259,1680958484544,4285,15,1421,1680958480259,1680958480329,70,3,729,1680958480329,1680958484544,4215,12,692,56,94.7333333333333,135.825763738836,585,68,243.0,296.2076974016712,585,56,57.66666666666667,5.773502691896257,76,0,306.07142857142856,603.958794351672,2112,0,35.0,49.49747468305833,70,0,383.1818181818182,665.842746927804,2112,2,0,0,0,14,1,11,0,1,0,0,0,2,1,0,0,1,0,0,0,12,0,11,0,TLS.Google,Web,0,6,play.google.com,a3fd1c90aea6775af7fefa7e4cdd08f5,,,
72,72,0,192.168.205.214,00:00:00:00:00:00,00:00:00,39844,149.154.167.51,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958324004,1680958482860,158856,58,7869,1680958324004,1680958482860,158856,29,3966,1680958324092,1680958482843,158751,29,3903,68,135.67241379310343,78.84770751287762,365,68,136.75862068965515,101.03346516745748,365,68,134.58620689655172,49.454537016608434,173,0,2786.947368421052,6077.593786139652,28381,0,5673.4285714285725,7821.534563027573,28650,0,5669.6785714285725,7784.613223597259,28381,0,0,0,0,58,29,0,0,0,0,0,0,29,10,0,0,0,0,0,0,29,19,0,0,TLS,Web,1,1,,,,,
73,73,0,77.88.55.88,00:00:00:00:00:00,00:00:00,443,192.168.205.214,00:00:00:00:00:00,00:00:00,53952,6,4,0,0,1680958327889,1680958450782,122893,12,816,1680958327889,1680958450782,122893,6,408,1680958327889,1680958450782,122893,6,408,68,68.0,0.0,68,68,68.0,0.0,68,68,68.0,0.0,68,0,11172.09090909091,16917.78722797131,46908,4332,24578.6,17551.241773732138,46984,4408,24578.6,17567.92770363084,46988,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,TLS,Web,1,1,,,,,
74,74,0,10.42.0.168,00:00:00:00:00:00,00:00:00,40131,10.42.0.1,00:00:00:00:00:00,00:00:00,53,17,4,0,0,1680958481063,1680958481105,42,2,296,1680958481063,1680958481063,0,1,84,1680958481105,1680958481105,0,1,212,84,148.0,90.50966799187808,212,84,84.0,0.0,84,212,212.0,0.0,212,42,42.0,0.0,42,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,i.ytimg.com,,,,
75,75,0,192.168.205.214,00:00:00:00:00:00,00:00:00,50368,64.233.164.101,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958332278,1680958349900,17622,18,1589,1680958332278,1680958332346,68,3,729,1680958332346,1680958349900,17554,15,860,56,88.27777777777774,124.1516177220681,585,68,243.0,296.2076974016712,585,56,57.333333333333336,5.163977794943222,76,0,1036.5882352941178,2037.71063508854,7481,0,34.0,48.08326112068523,68,0,1253.857142857143,2195.9431076118826,7481,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,836cc5f729be1e05b4a21764e8c4213e,,,
76,76,0,192.168.205.214,00:00:00:00:00:00,00:00:00,46994,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958484126,1680958485218,1092,13,1309,1680958484126,1680958484207,81,3,729,1680958484206,1680958485218,1012,10,580,56,100.69230769230766,145.72198679642491,585,68,243.0,296.2076974016712,585,56,58.0,6.324555320336758,76,0,91.0,165.8487810682315,553,1,40.5,55.86143571373726,80,0,112.44444444444444,187.7079587491638,553,2,0,0,0,12,1,9,0,1,0,0,0,2,1,0,0,1,0,0,0,10,0,9,0,TLS.Google,Web,0,6,play.google.com,9015f573815d3fa4965de2326c7be191,,,
77,77,0,192.168.205.214,00:00:00:00:00:00,00:00:00,47034,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958484400,1680958484998,598,12,1253,1680958484400,1680958484477,77,3,729,1680958484476,1680958484998,522,9,524,56,104.41666666666664,151.55404576545882,585,68,243.0,296.2076974016712,585,56,58.22222222222222,6.666666666666666,76,0,54.36363636363636,92.66420315016228,290,1,38.5,53.033008588991066,76,0,65.25,106.03604508440918,290,2,0,0,0,11,1,8,0,1,0,0,0,2,1,0,0,1,0,0,0,9,0,8,0,TLS.Google,Web,0,6,play.google.com,95213a1dcbf5c2e2b7bf350bdaea9d5c,,,
78,78,0,192.168.205.214,00:00:00:00:00:00,00:00:00,47064,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958484560,1680958485174,614,12,1253,1680958484560,1680958484634,74,3,729,1680958484634,1680958485174,540,9,524,56,104.41666666666664,151.55404576545882,585,68,243.0,296.2076974016712,585,56,58.22222222222222,6.666666666666666,76,0,55.81818181818183,94.26432854671825,287,0,37.0,52.32590180780452,74,0,67.5,107.70594890056644,287,2,0,0,0,11,1,8,0,1,0,0,0,2,1,0,0,1,0,0,0,9,0,8,0,TLS.Google,Web,0,6,play.google.com,b00bc3e11fd3c88d680ff795c68ad598,,,
79,79,0,192.168.205.214,00:00:00:00:00:00,00:00:00,38106,151.101.84.193,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958333766,1680958471050,137284,8,544,1680958333766,1680958470970,137204,4,272,1680958333848,1680958471050,137202,4,272,68,68.0,0.0,68,68,68.0,0.0,68,68,68.0,0.0,68,74,19612.000000000004,24364.617877843542,46945,45076,45734.66666666666,1133.9229838632482,47044,45082,45734.0,1112.8831924330602,47019,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,TLS,Web,1,1,,,,,
80,80,0,192.168.205.214,00:00:00:00:00:00,00:00:00,54274,142.250.150.94,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958335619,1680958345932,10313,7,549,1680958335619,1680958345932,10313,4,272,1680958335690,1680958345905,10215,3,277,68,78.42857142857142,27.591406529673588,141,68,68.0,0.0,68,68,92.33333333333331,42.14656965084268,141,0,1718.8333333333333,4066.951655314661,10020,0,3437.666666666667,5871.271100309825,10217,195,5107.5,6947.324125157829,10020,0,0,0,0,7,1,0,2,0,0,0,0,4,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
81,81,0,192.168.205.214,00:00:00:00:00:00,00:00:00,47074,64.233.164.102,00:00:00:00:00:00,00:00:00,443,6,4,0,0,1680958484561,1680958485164,603,12,1253,1680958484561,1680958484630,69,3,729,1680958484630,1680958485164,534,9,524,56,104.41666666666664,151.55404576545882,585,68,243.0,296.2076974016712,585,56,58.22222222222222,6.666666666666666,76,0,54.81818181818181,92.17680639056464,283,0,34.5,48.79036790187178,69,0,66.75,105.29923347977692,283,2,0,0,0,11,1,8,0,1,0,0,0,2,1,0,0,1,0,0,0,9,0,8,0,TLS.Google,Web,0,6,play.google.com,dbf9d8d011e9c3f02a3e467560d622db,,,
